"article_link","headline","is_sarcastic"
"https://www.huffingtonpost.comhttp://www.aol.com/article/2015/08/12/chelsea-clinton-to-protect-africa-s-elephants-stop-the-demand/21221340/#slide=3577799","chelsea clinton calls to stop the demand for ivory to protect africa's elephants","0"
"https://www.huffingtonpost.com/entry/former-ethics-director-arpaio-pardon_us_59a0c524e4b06d67e337b44f","former trump ethics director calls arpaio pardon 'a harbinger of worse to come'","0"
"https://local.theonion.com/most-disgusting-towel-spends-final-days-relegated-to-ro-1819592032","most disgusting towel spends final days relegated to role as bath mat","1"
"https://www.huffingtonpost.com/entry/freedom-with-a-twist-of-m_b_5246896.html","freedom with a twist of maturity","0"
"https://www.theonion.com/complete-idiot-still-thinks-brittany-murphy-dating-jeff-1819567638","complete idiot still thinks brittany murphy dating jeff kwatinetz","1"
"https://www.huffingtonpost.com/entry/california-drought-electricity-bill_us_56c79cffe4b0ec6725e2b19a","drought costs californians an extra $2 billion in electricity expenses","0"
"https://www.huffingtonpost.comhttp://www.popsugar.com/news/Abortion-Restrictions-States-41262255","the calculated plan to outlaw abortion in the us","0"
"https://www.huffingtonpost.com/entry/epa-valentines-scott-pruitt_us_58a38a4de4b094a129f03197","people show their love for the epa with thousands of valentines","0"
"https://www.theonion.com/nations-sound-engineers-gather-to-talk-about-their-pony-1819573209","nation's sound engineers gather to talk about their ponytails","1"
"https://www.theonion.com/bathroom-disinfectant-ad-reinforces-obsessive-compulsiv-1819565436","bathroom-disinfectant ad reinforces obsessive-compulsive disorder","1"
"https://www.theonion.com/man-purchasing-pair-of-red-pants-better-be-ready-to-put-1819574851","man purchasing pair of red pants better be ready to put up or shut up","1"
"https://www.theonion.com/new-custard-could-cause-worldwide-flandemic-1819568099","new custard could cause worldwide flandemic","1"
"https://www.theonion.com/bush-defends-deny-side-economics-1819567722","bush defends deny-side economics","1"
"https://www.huffingtonpost.com/entry/green-climate-fund_b_5878044.html","u.s. must do its part to support green climate fund","0"
"https://www.huffingtonpost.com/entry/gay-couple-thailand-butts_us_5a2af584e4b0a290f0509482","u.s. couple who bared butts at thai temple have reportedly been released","0"
"https://www.huffingtonpost.comhttp://elections.huffingtonpost.com/pollster/2016-california-democratic-presidential-primary","poll: california narrows","0"
"https://www.theonion.com/report-u-s-exported-6-billion-tons-of-crude-web-conte-1819575583","report: u.s. exported 6 billion tons of crude web content last year","1"
"https://www.huffingtonpost.com/entry/trump-administration-piss-off-uk_us_59cb6918e4b05063fe0dce99","trump administration finds a new way to fight with the uk","0"
"https://www.huffingtonpost.com/entry/paul-ryan-donald-trump-veterans_us_579f912de4b0e2e15eb6a467","vets in congress urge paul ryan to un-endorse trump","0"
"https://www.huffingtonpost.com/entry/pipelines-bombshell-west-virginia-revokes-approval_us_59bb2c3ae4b06b71800c380c","west virginia revokes approval of mountain valley pipeline as legal terrain shifts","0"
"https://www.huffingtonpost.com/entry/how-to-make-cereal-milk-i_b_5959478.html","how to make cereal milk ice cream","0"
"https://www.huffingtonpost.com/entry/stephen-curry-apologizes-for-championship_us_561d5e6de4b050c6c4a32383","stephen curry apologizes for being better than everyone else","0"
"https://www.huffingtonpost.com/entry/miley-cyrus-tattoo_n_5561601.html","miley cyrus gets tattoo of dead dog","0"
"https://www.huffingtonpost.com/entry/barbra-streisand-hillary-clinton-heartbreaking_us_5901f413e4b0026db1dedb50","barbra streisand says it was 'heartbreaking' to see hillary clinton lose the election","0"
"https://local.theonion.com/workaholic-dad-misses-only-one-or-two-accomplishments-i-1819577003","workaholic dad misses only one or two accomplishments in unimpressive child's life","1"
"https://entertainment.theonion.com/lost-jack-london-manuscript-the-doggy-found-1819578616","lost jack london manuscript, 'the doggy,' found","1"
"https://www.huffingtonpost.com/entry/john-mccain-execution_n_5618876.html","mccain: botched execution amounts to 'torture'","0"
"https://www.huffingtonpost.com/entry/brands-that-make-you-aww_b_10429386.html","brands that make you aww","0"
"https://www.theonion.com/report-87-of-u-s-women-achieve-orgasm-when-fantasizi-1819592821","report: 87% of u.s. women achieve orgasm when fantasizing about gorton's fisherman","1"
"https://www.huffingtonpost.com/entry/87-year-old-musician-jane-little-dies-performing-theres-no-business-like-show-business_us_573a1672e4b08f96c183c0eb","87-year-old musician dies after performing 'there's no business like show business'","0"
"https://www.huffingtonpost.com/entry/house-approves-zika-funding_us_576b8f20e4b0c0252e786f59","gop-led house ignores dems' sit-in, approves $1.1 billion to fight zika","0"
"https://www.huffingtonpost.com/entry/kate-middleton-vogue-cover_us_57261940e4b0b49df6ab9475","omg, the duchess of cambridge is vogue uk's june cover star","0"
"https://www.huffingtonpost.com/entry/jon-jones-sentenced-hit-and-run_us_560ac699e4b0af3706de0ca8","ufc champion jon jones sentenced in hit-and-run case involving a pregnant woman","0"
"https://www.huffingtonpost.com/entry/enjoy-the-show-learn-more_b_5623420.html","enjoy the show: learn more after 'sharknado 2'","0"
"https://www.huffingtonpost.com/entry/acknowledge-and-move-on_b_6778572.html","acknowledge and move on","0"
"https://www.huffingtonpost.com/entry/a-labor-day-cheer-for-economic-nationalism_us_59aca193e4b0b5e530ff6e6d","a labor day cheer for economic nationalism","0"
"https://local.theonion.com/everyone-but-you-attending-some-important-meeting-in-ot-1819590294","everyone but you attending some important meeting in other room","1"
"https://www.huffingtonpost.com/entry/content-marketing-guide-f_b_7726038.html","content marketing guide from the best content director awardee: nic mccarthy","0"
"https://www.theonion.com/nation-s-sexual-degenerates-impatient-for-gay-marriage-1819580151","nation's sexual degenerates impatient for gay marriage slippery slope to kick in","1"
"https://www.huffingtonpost.com/entry/im-an-18-year-old-boy-who-wears-blue-nail-polish----get-over-it_b_6675634.html","i'm an 18-year-old boy who wears blue nail polish -- get over it","0"
"https://politics.theonion.com/trump-gives-intelligence-agencies-their-daily-briefing-1819579502","trump gives intelligence agencies their daily briefing","1"
"https://local.theonion.com/milk-rushing-through-jug-handle-having-the-time-of-its-1819591250","milk rushing through jug handle having the time of its life","1"
"https://www.theonion.com/pair-of-26-year-olds-hit-it-off-after-learning-they-hav-1819579386","pair of 26-year-olds hit it off after learning they have student loans from same bank","1"
"https://www.huffingtonpost.com/entry/remote-alaska-high-school_b_6314782.html","remote alaska high school volleyball team endures rough landing in bush plane en route to state tournament","0"
"https://www.theonion.com/woman-rises-early-to-sow-seeds-of-day-s-first-gchats-1819579796","woman rises early to sow seeds of day's first gchats","1"
"https://www.huffingtonpost.com/entry/jimmy-o-yang-silicon-valley-how-to-american_us_5ab11d30e4b0eb3e2b30bc07","jimmy o. yang of 'silicon valley': asians who aren't hunks need screen time, too!","0"
"https://www.theonion.com/chicagos-annual-homicide-drive-off-to-most-promising-st-1819574443","chicago's annual homicide drive off to most promising start in decades","1"
"https://www.huffingtonpost.com/entry/cat-celebrates-birthday-in-style_n_6377332.html","human throws her cat a snazzy birthday bash, feline is not impressed","0"
"https://www.huffingtonpost.com/entry/first-photograph-human-shoes-shined_n_6121268.html","is this the first photograph of a human being?","0"
"https://www.theonion.com/price-of-gas-rises-to-four-expletives-per-gallon-1819569954","price of gas rises to four expletives per gallon","1"
"https://www.huffingtonpost.com/entry/tinder-fire-arizona_us_5aebfb45e4b0ab5c3d63c595","arizona wildfire destroys dozens of homes, raising warnings of a bad season","0"
"https://www.huffingtonpost.com/entry/apartheid-20-years_n_5213642.html","a photo history of south african apartheid 20 years on","0"
"https://www.theonion.com/alcoholic-parent-easy-to-shop-for-1825963285","alcoholic parent easy to shop for","1"
"https://www.huffingtonpost.com/entry/robert-reich-trump-twitter-cnn_us_5848bcefe4b064104145b4a2","robert reich pleads with trump to quit it with the 'petty' and 'vindictive' tweets","0"
"https://politics.theonion.com/convention-crowd-really-hoping-bill-clinton-breaks-tens-1819579065","convention crowd really hoping bill clinton breaks tension with joke about how terrible he looks","1"
"https://www.huffingtonpost.com/entry/white-house-gaza-protests-hamas_us_5afa854ae4b09a94524b958c","white house blames deadly gaza violence on hamas 'propaganda'","0"
"https://politics.theonion.com/capitol-building-dome-deflates-1819592170","capitol building dome deflates","1"
"https://local.theonion.com/borrowed-cd-slowly-integrated-into-own-collection-1819565097","borrowed cd slowly integrated into own collection","1"
"https://www.huffingtonpost.com/entry/prisoner-taliban-trump-joke_us_59e51f88e4b0a2324d1d0501","freed taliban prisoner thought trump presidency couldn't be real","0"
"https://entertainment.theonion.com/man-at-amusement-park-gets-right-back-in-line-for-anoth-1819578925","man at amusement park gets right back in line for another funnel cake","1"
"https://www.huffingtonpost.com/entry/gop-debate-fact-check_us_56716791e4b0648fe30195b3","the republican debate included lots of misleading claims","0"
"https://entertainment.theonion.com/angelina-jolie-coming-for-your-baby-1819567990","angelina jolie coming for your baby","1"
"https://www.huffingtonpost.com/entry/khloe-kardashian-fat-sister_us_56435578e4b045bf3ded20a4","don't call khloe kardashian 'the fat sister'","0"
"https://www.huffingtonpost.com/entry/huffpost-hill_n_7538832.html","huffpost hill - can hillary clinton give out 600 snow shovels, meet with a bunch of rich lesbians and have it all?","0"
"https://entertainment.theonion.com/stephen-baldwins-personal-assistant-promoted-to-stephen-1819570793","stephen baldwin's personal assistant promoted to stephen baldwin","1"
"https://www.huffingtonpost.com/entry/amazon-prime-day_us_55a66766e4b0896514cfcf69","amazon offering 'more deals than black friday' in epic prime day sale","0"
"https://www.theonion.com/cheney-suspects-bush-listening-in-on-other-phone-1819587427","cheney suspects bush listening in on other phone","1"
"https://www.huffingtonpost.com/entry/brewery-donates-canned-water-to-harvey-victims_us_59a42082e4b06d67e3391249","breweries donate 205,000 cans of water to harvey victims","0"
"https://www.huffingtonpost.com/entry/kim-kardashian-and-hillary-clinton-steal-the-gop-debates-thunder-with-one-photo_us_55c429f0e4b0f1cbf1e48b77","kim kardashian and hillary clinton take the ultimate selfie","0"
"https://www.huffingtonpost.comhttps://torrentfreak.com/itunes-is-illegal-under-uk-copyright-law-150805/","itunes is illegal under uk copyright law","0"
"https://www.huffingtonpost.com/entry/no-velvet-rope-for-healthcare-abroad_us_59518dbce4b0f078efd98433","no velvet rope for healthcare abroad","0"
"https://www.huffingtonpost.com/entry/debbie-wasserman-schultz-payday-lenders_us_56e1a9d6e4b065e2e3d50764","dnc chair debbie wasserman schultz is taking a ton of heat for helping payday lenders","0"
"https://www.huffingtonpost.com/entry/brian-williams-today-guest-host-savannah-guthrie_n_5790176.html","brian williams takes over 'today'","0"
"https://www.huffingtonpost.com/entry/life-after-death-light-as-air_b_6743856.html","how i can lighten up in the wake of overwhelming loss","0"
"https://www.theonion.com/another-pufferfish-dies-bitter-and-friendless-1819586143","another pufferfish dies bitter and friendless","1"
"https://www.theonion.com/black-father-gives-son-the-talk-about-holding-literally-1825024938","black father gives son the talk about holding literally any object","1"
"https://politics.theonion.com/bill-clinton-resting-up-to-sit-upright-at-next-debate-1819579290","bill clinton resting up to sit upright at next debate","1"
"https://www.huffingtonpost.com/entry/on-the-future-of-wagneris_4_b_10611042.html","on the future of wagnerism, part 8:  macon, georgia, the road leads back to you","0"
"https://www.theonion.com/crazed-gunman-critically-injures-4-1819574650","crazed gunman critically injures 4","1"
"https://www.theonion.com/study-majority-of-americans-not-informed-enough-to-ste-1819574848","study: majority of americans not informed enough to stereotype chechens","1"
